url,title,organization,date_created,date_updated,licence,notes,category
http://statistics.gov.scot/data/school-attendance-rate,School Attendance Rate,Scottish Government,2014-07-29T00:00:00Z,2021-03-05T09:27:10Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Attendance rate of pupils attending publicly funded schools,"Education, Skills and Training"
http://statistics.gov.scot/data/healthy-life-expectancy,Healthy Life Expectancy,National Records of Scotland,2014-07-29T00:00:00Z,2023-01-10T16:05:39.257Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Years of Healthy Life Expectancy (including confidence intervals) by age, sex, deprivation, and urban rural classification",Population
http://statistics.gov.scot/data/terrestrial-breeding-birds,Terrestrial Breeding Birds,Scottish Natural Heritage,2014-07-29T00:00:00Z,2020-03-25T07:25:36Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Index of abundance of terrestrial breeding birds (1994=100),Environment
http://statistics.gov.scot/data/infant-deaths,Infant Deaths,National Records of Scotland,2014-07-29T00:00:00Z,2022-04-12T08:44:30Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Number of infant deaths (stillbirth, perinatal and those aged under 1 year old).",Population
http://statistics.gov.scot/data/pupil-attainment,Pupil Attainment,Scottish Government,2014-07-29T00:00:00Z,2021-03-31T12:23:02Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Number of pupils who attained a given number of qualifications by level and stage.,"Education, Skills and Training"
http://statistics.gov.scot/data/vacant-derelict-land,Derelict and Urban Vacant Land,Scottish Government,2014-07-29T00:00:00Z,2022-02-03T15:09:05Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Area of Derelict and Urban Vacant Land (hectares),Community Wellbeing and Social Environment
http://statistics.gov.scot/data/unemployment-model-based-estimates,Unemployment Model Based Estimates,Scottish Government,2014-07-29T00:00:00Z,2022-02-08T15:21:34Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unemployment Model Based Estimates (level and rate),"Economic Activity, Benefits and Tax Credits"
http://statistics.gov.scot/data/supervised-attendance-orders-by-length,Supervised Attendance Orders By Length,Scottish Government,2014-07-29T00:00:00Z,2021-10-12T13:29:07Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Number of supervised attendance orders commenced by length,Crime and Justice
http://statistics.gov.scot/data/pupil-attainment-asn,Pupil Attainment (Additional Support Needs),Scottish Government,2014-07-29T00:00:00Z,2021-03-31T12:23:02Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Number of pupils with additional support needs (ASN) who attained a given number of qualifications by level and stage.,"Education, Skills and Training"
http://statistics.gov.scot/data/road-transport-expenditure,Road Transport Expenditure,Transport Scotland,2014-07-29T00:00:00Z,2022-05-17T12:02:02Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Local and central government transport expenditure,Transport
http://statistics.gov.scot/data/public-transport,Public Transport,Transport Scotland,2014-07-29T00:00:00Z,2023-02-21T15:28:44.372Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Number of bus passenger journeys and bus vehicle kilometres on all services, passenger train stations and satisfaction with public transport. 

Figures for the convenience of public transport are from the Scottish Household Survey (SHS).  Note that the public convenience data is no longer updated as the question was withdrawn from the survey.

",Transport
http://statistics.gov.scot/data/fuel-poverty-shcs,Fuel Poverty (Scottish House Condition Survey),Scottish Government,2014-07-29T00:00:00Z,2022-10-14T13:58:18.647Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Number of households in fuel poverty and extreme fuel poverty by selected dwelling and household characteristics.,Community Wellbeing and Social Environment
http://statistics.gov.scot/data/child-dental-health,Child Dental Health,Public Health Scotland,2014-07-29T00:00:00Z,2021-09-03T16:10:23Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Percentage of P1 children in Scotland with no obvious decay experience.,Health and Social Care
http://statistics.gov.scot/data/renewable-electricity,Renewable Electricity 2000 - 2020,"Department for Business, Energy & Industrial Strategy",2014-07-29T00:00:00Z,2023-01-09T16:06:06.528Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Electricity generated by renewables as a percentage of gross consumption 2000 - 2020,"Business, Enterprise and Energy"
http://statistics.gov.scot/data/household-estimates,Household Estimates,National Records of Scotland,2014-07-29T00:00:00Z,2022-06-23T08:42:48Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Number and percentage of total dwellings that are occupied, vacant, unoccupied and exempt from paying council tax, long-term empty, second homes, are occupied and exempt from paying council tax, and that are receiving Single Adult Council Tax discount.  An 'occupied dwelling' is roughly equivalent to a household.",Housing
http://statistics.gov.scot/data/energy-consumption,Energy Consumption,"Department for Business, Energy & Industrial Strategy",2014-07-29T00:00:00Z,2023-02-15T12:14:49.994Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Consumption (GWh) by energy type and energy customer type,"Business, Enterprise and Energy"
http://statistics.gov.scot/data/road-network-traffic,Road Network and Traffic,Transport Scotland,2014-07-29T00:00:00Z,2022-10-27T07:36:43.936Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Road network traffic, perceptions of congestion and road condition",Transport
http://statistics.gov.scot/data/hmo-licences,Number of HMO Licences in Force,Scottish Government,2014-07-29T00:00:00Z,2022-11-30T11:56:16.362Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Number of House in Multiple Occupation (HMO) Licences in force at 31 March.,Housing
http://statistics.gov.scot/data/alcohol-related-discharge,Alcohol Related Hospital Discharges,Public Health Scotland,2014-07-29T00:00:00Z,2021-10-12T13:29:07Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Number and European Age-sex Standardised Rates (EASRs) of general acute inpatient and day case discharges with an alcohol-related diagnosis.,Health and Social Care
http://statistics.gov.scot/data/council-house-sales,Council House Sales,Scottish Government,2014-07-29T00:00:00Z,2017-10-25T14:29:22Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Number of council house sales to sitting tenants by housing type.,Housing
http://statistics.gov.scot/data/number-of-care-homes,Care Homes: Number of Homes,Public Health Scotland,2014-07-29T00:00:00Z,2021-09-03T16:10:23Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,The number of care homes for different main client groups and across care sectors,Health and Social Care
http://statistics.gov.scot/data/road-safety,Road Casualties,Transport Scotland,2014-07-29T00:00:00Z,2022-11-04T14:51:03.501Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Number of people killed and seriously injured on Scotland's roads by age and gender. ,Transport
http://statistics.gov.scot/data/proximity-to-derelict-site,Population living in close proximity to a derelict site,Scottish Government,2014-07-29T00:00:00Z,2019-06-25T16:09:44Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Percent of people living within 500 metres of a derelict site.,Community Wellbeing and Social Environment
http://statistics.gov.scot/data/home-care-client-living-arrangements,Home Care Client Living Arrangements,Scottish Government,2014-07-29T00:00:00Z,2017-05-25T15:27:21Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Number and rate per 1,000 population of home care clients by living arrangement",Health and Social Care
http://statistics.gov.scot/data/historical-population-estimates,"Historical Population Estimates (pre-2001, historical geographic boundaries)",National Records of Scotland,2014-07-29T00:00:00Z,2020-09-04T14:33:02Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Historical estimates by gender and age (pre-2001),Population
http://statistics.gov.scot/data/population-estimates-dependency,Dependency Ratio,National Records of Scotland,2014-07-29T00:00:00Z,2022-07-13T08:40:53Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,The population of children (aged 0 to 15) and older people (aged 65 and over) expressed as a percentage of people aged 16 to 64,Population
http://statistics.gov.scot/data/employment,Employment,Scottish Government,2014-07-29T00:00:00Z,2022-02-08T13:19:48Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Employment level and rate by age and gender.,"Economic Activity, Benefits and Tax Credits"
http://statistics.gov.scot/data/births,Births,National Records of Scotland,2014-07-29T00:00:00Z,2021-03-17T11:41:47Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Number of births by gender that were registered in a calendar year, or occurred in a mid-year period (1 July to 30 June). ",Population
http://statistics.gov.scot/data/economic-activity,Economic Activity,Scottish Government,2014-07-29T00:00:00Z,2022-02-04T14:18:21Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Economic activity level and rate by gender,"Economic Activity, Benefits and Tax Credits"
http://statistics.gov.scot/data/urban-rural-classification,Urban Rural Classification (6-Fold),Scottish Government,2014-07-29T00:00:00Z,2022-05-31T08:31:35Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Urban Rural Classification (6-Fold),Geography
http://statistics.gov.scot/data/pupil-attainment-em,Pupil Attainment (English and Maths),Scottish Government,2014-07-29T00:00:00Z,2021-03-31T12:23:02Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Number of pupils who attained gained awards in English and Maths at SCQF Level 3 or above.,"Education, Skills and Training"
http://statistics.gov.scot/data/reconvictions,Reconvictions,Scottish Government,2014-07-29T00:00:00Z,2021-10-28T14:46:52Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Reconviction rates by offenders' gender and age,Crime and Justice
http://statistics.gov.scot/data/school-leaver-destinations,School Leaver Destinations Initial,Scottish Government,2014-07-29T00:00:00Z,2021-03-31T12:23:02Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Number, and percent, of school leavers by destination from initial survey","Education, Skills and Training"
http://statistics.gov.scot/data/breastfeeding,Breastfeeding,Public Health Scotland,2014-07-29T00:00:00Z,2021-09-03T16:10:23Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Number, and percentage of, babies being breastfed or exclusively breastfed by review stage.",Health and Social Care
http://statistics.gov.scot/data/court-process-times,Court Process Times,Scottish Government,2014-07-29T00:00:00Z,2021-03-10T11:04:48Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Percentage of summary criminal cases dealt with within 26 weeks.,Crime and Justice
http://statistics.gov.scot/data/full-time-employment,Full-Time and Part-Time Employment,Office for National Statistics,2014-07-29T00:00:00Z,2022-03-28T15:51:58Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Number and percentage of people in full time and part time employment (aged 16+),Labour Force
http://statistics.gov.scot/data/probation-orders-by-length,Probation Orders By Length,Scottish Government,2014-07-29T00:00:00Z,2021-10-12T13:29:07Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Number of probation orders commenced by length.,Crime and Justice
http://statistics.gov.scot/data/dtp-pol-hib-uptake-by-24-months,DTP/Pol/Hib Immunisation,Public Health Scotland,2014-07-29T00:00:00Z,2021-10-12T13:39:59Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Number, and percent, of children who have completed their primary immunisation course of the DTP/Pol/Hib vaccine by 24 months of age. Also known as the '5-in-1' vaccination. ",Health and Social Care
http://statistics.gov.scot/data/household-waste,Generation and Management of Household Waste,SEPA,2014-07-29T00:00:00Z,2022-10-14T13:55:42.151Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Household waste presented by waste category and method of management,Environment
http://statistics.gov.scot/data/scottish-index-of-multiple-deprivation---employment-indicators,Scottish Index of Multiple Deprivation - Employment Indicators,Scottish Government,15:38:45Z,2020-03-31T10:29:18Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"The number and percentage of people who are employment deprived
",Scottish Index of Multiple Deprivation
http://statistics.gov.scot/data/scottish-index-of-multiple-deprivation---income-indicators,Scottish Index of Multiple Deprivation - Income Indicators,Scottish Government,10:26:03Z,2019-10-29T14:29:12Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,The number and percentage of people claiming relevant benefits. This dataset contains the indicators that were used to calculate the income domain of the 2016 Scottish Index of Multiple Deprivation.,Scottish Index of Multiple Deprivation
