Title,Owner,PageURL,AssetURL,FileName,DateCreated,DateUpdated,FileSize,FileSizeUnit,FileType,NumRecords,OriginalTags,ManualTags,License,Description,Source
Community Councils,Highland Council GIS Organisation,https://map-highland.opendata.arcgis.com/maps/Highland::community-councils,https://services1.arcgis.com/MfbPb778y5QTu2Wv/arcgis/rest/services/CommunityCouncils/FeatureServer/0,,,2017-05-15 00:00:00.000000,,,ArcGIS GeoService,, community councils;   boundaries,,,<div><span style='font-size:medium;'>Community Councils in The Highland Council area.</span><br /></div><div><span style='font-size:medium;'><br /></span></div><div><span style='font-size:medium;'>Gemini metadata record is at </span><a href='https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/%7Bd1fc43dd-46dd-4c97-afa0-168d7ac3e3f6%7D' style='font-size:medium;' rel='nofollow ugc'>https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/%7Bd1fc43dd-46dd-4c97-afa0-168d7ac3e3f6%7D</a><span style='font-size:medium;'>.</span><br /></div>,DCAT feed
Community Councils,Highland Council GIS Organisation,https://map-highland.opendata.arcgis.com/maps/Highland::community-councils,https://map-highland.opendata.arcgis.com/datasets/Highland::community-councils.geojson?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-05-15 00:00:00.000000,,,GeoJSON,, community councils;   boundaries,,,<div><span style='font-size:medium;'>Community Councils in The Highland Council area.</span><br /></div><div><span style='font-size:medium;'><br /></span></div><div><span style='font-size:medium;'>Gemini metadata record is at </span><a href='https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/%7Bd1fc43dd-46dd-4c97-afa0-168d7ac3e3f6%7D' style='font-size:medium;' rel='nofollow ugc'>https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/%7Bd1fc43dd-46dd-4c97-afa0-168d7ac3e3f6%7D</a><span style='font-size:medium;'>.</span><br /></div>,DCAT feed
Community Councils,Highland Council GIS Organisation,https://map-highland.opendata.arcgis.com/maps/Highland::community-councils,https://map-highland.opendata.arcgis.com/datasets/Highland::community-councils.csv?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-05-15 00:00:00.000000,,,CSV,, community councils;   boundaries,,,<div><span style='font-size:medium;'>Community Councils in The Highland Council area.</span><br /></div><div><span style='font-size:medium;'><br /></span></div><div><span style='font-size:medium;'>Gemini metadata record is at </span><a href='https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/%7Bd1fc43dd-46dd-4c97-afa0-168d7ac3e3f6%7D' style='font-size:medium;' rel='nofollow ugc'>https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/%7Bd1fc43dd-46dd-4c97-afa0-168d7ac3e3f6%7D</a><span style='font-size:medium;'>.</span><br /></div>,DCAT feed
Community Councils,Highland Council GIS Organisation,https://map-highland.opendata.arcgis.com/maps/Highland::community-councils,https://map-highland.opendata.arcgis.com/datasets/Highland::community-councils.kml?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-05-15 00:00:00.000000,,,KML,, community councils;   boundaries,,,<div><span style='font-size:medium;'>Community Councils in The Highland Council area.</span><br /></div><div><span style='font-size:medium;'><br /></span></div><div><span style='font-size:medium;'>Gemini metadata record is at </span><a href='https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/%7Bd1fc43dd-46dd-4c97-afa0-168d7ac3e3f6%7D' style='font-size:medium;' rel='nofollow ugc'>https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/%7Bd1fc43dd-46dd-4c97-afa0-168d7ac3e3f6%7D</a><span style='font-size:medium;'>.</span><br /></div>,DCAT feed
Community Councils,Highland Council GIS Organisation,https://map-highland.opendata.arcgis.com/maps/Highland::community-councils,https://map-highland.opendata.arcgis.com/datasets/Highland::community-councils.zip?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-05-15 00:00:00.000000,,,ZIP,, community councils;   boundaries,,,<div><span style='font-size:medium;'>Community Councils in The Highland Council area.</span><br /></div><div><span style='font-size:medium;'><br /></span></div><div><span style='font-size:medium;'>Gemini metadata record is at </span><a href='https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/%7Bd1fc43dd-46dd-4c97-afa0-168d7ac3e3f6%7D' style='font-size:medium;' rel='nofollow ugc'>https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/%7Bd1fc43dd-46dd-4c97-afa0-168d7ac3e3f6%7D</a><span style='font-size:medium;'>.</span><br /></div>,DCAT feed
Public Conveniences,Highland Council GIS Organisation,https://map-highland.opendata.arcgis.com/maps/b0d6874781ee4906971f05d93b587127_0,https://services1.arcgis.com/MfbPb778y5QTu2Wv/arcgis/rest/services/Public_Conveniences/FeatureServer/0,,,2022-10-27 00:00:00.000000,,,ArcGIS GeoService,,PC;Toilets,,,Public Conveniences and Comfort Schemes operated by the Highland Council across the Highland region. It details which toilets close over winter and what facilities are available at the locations.<div><br /></div><div>Gemini metadata record is at <a href='https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/415bb2fa-bd15-4037-b62a-a2c25161807a' target='_blank' rel='nofollow ugc noopener noreferrer'>https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/415bb2fa-bd15-4037-b62a-a2c25161807a</a></div>,DCAT feed
Public Conveniences,Highland Council GIS Organisation,https://map-highland.opendata.arcgis.com/maps/b0d6874781ee4906971f05d93b587127_0,https://map-highland.opendata.arcgis.com/datasets/b0d6874781ee4906971f05d93b587127_0.geojson?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2022-10-27 00:00:00.000000,,,GeoJSON,,PC;Toilets,,,Public Conveniences and Comfort Schemes operated by the Highland Council across the Highland region. It details which toilets close over winter and what facilities are available at the locations.<div><br /></div><div>Gemini metadata record is at <a href='https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/415bb2fa-bd15-4037-b62a-a2c25161807a' target='_blank' rel='nofollow ugc noopener noreferrer'>https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/415bb2fa-bd15-4037-b62a-a2c25161807a</a></div>,DCAT feed
Public Conveniences,Highland Council GIS Organisation,https://map-highland.opendata.arcgis.com/maps/b0d6874781ee4906971f05d93b587127_0,https://map-highland.opendata.arcgis.com/datasets/b0d6874781ee4906971f05d93b587127_0.csv?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2022-10-27 00:00:00.000000,,,CSV,,PC;Toilets,,,Public Conveniences and Comfort Schemes operated by the Highland Council across the Highland region. It details which toilets close over winter and what facilities are available at the locations.<div><br /></div><div>Gemini metadata record is at <a href='https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/415bb2fa-bd15-4037-b62a-a2c25161807a' target='_blank' rel='nofollow ugc noopener noreferrer'>https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/415bb2fa-bd15-4037-b62a-a2c25161807a</a></div>,DCAT feed
Public Conveniences,Highland Council GIS Organisation,https://map-highland.opendata.arcgis.com/maps/b0d6874781ee4906971f05d93b587127_0,https://map-highland.opendata.arcgis.com/datasets/b0d6874781ee4906971f05d93b587127_0.kml?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2022-10-27 00:00:00.000000,,,KML,,PC;Toilets,,,Public Conveniences and Comfort Schemes operated by the Highland Council across the Highland region. It details which toilets close over winter and what facilities are available at the locations.<div><br /></div><div>Gemini metadata record is at <a href='https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/415bb2fa-bd15-4037-b62a-a2c25161807a' target='_blank' rel='nofollow ugc noopener noreferrer'>https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/415bb2fa-bd15-4037-b62a-a2c25161807a</a></div>,DCAT feed
Public Conveniences,Highland Council GIS Organisation,https://map-highland.opendata.arcgis.com/maps/b0d6874781ee4906971f05d93b587127_0,https://map-highland.opendata.arcgis.com/datasets/b0d6874781ee4906971f05d93b587127_0.zip?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2022-10-27 00:00:00.000000,,,ZIP,,PC;Toilets,,,Public Conveniences and Comfort Schemes operated by the Highland Council across the Highland region. It details which toilets close over winter and what facilities are available at the locations.<div><br /></div><div>Gemini metadata record is at <a href='https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/415bb2fa-bd15-4037-b62a-a2c25161807a' target='_blank' rel='nofollow ugc noopener noreferrer'>https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/415bb2fa-bd15-4037-b62a-a2c25161807a</a></div>,DCAT feed
Special Landscape Areas,Highland Council GIS Organisation,https://map-highland.opendata.arcgis.com/maps/622cf772615d4b4eba10f5d36d877260_0,https://services1.arcgis.com/MfbPb778y5QTu2Wv/arcgis/rest/services/SpecialLandscapeAreas/FeatureServer/0,,,2022-11-02 00:00:00.000000,,,ArcGIS GeoService,,S;p;e;c;i;a;l; ;L;a;n;d;s;c;a;p;e; ;A;r;e;a;s;;; ;S;L;A;s,,,Special Landscape Areas  in The Highland Council area. Formerly known as Areas of Great Landscape Value.<div>Gemini metadata record is at <a href='https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/f2f5ba6d-6b1e-479b-91fc-bca7f90fa7df' target='_blank' rel='nofollow ugc noopener noreferrer'>https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/f2f5ba6d-6b1e-479b-91fc-bca7f90fa7df</a></div>,DCAT feed
Special Landscape Areas,Highland Council GIS Organisation,https://map-highland.opendata.arcgis.com/maps/622cf772615d4b4eba10f5d36d877260_0,https://map-highland.opendata.arcgis.com/datasets/622cf772615d4b4eba10f5d36d877260_0.geojson?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2022-11-02 00:00:00.000000,,,GeoJSON,,S;p;e;c;i;a;l; ;L;a;n;d;s;c;a;p;e; ;A;r;e;a;s;;; ;S;L;A;s,,,Special Landscape Areas  in The Highland Council area. Formerly known as Areas of Great Landscape Value.<div>Gemini metadata record is at <a href='https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/f2f5ba6d-6b1e-479b-91fc-bca7f90fa7df' target='_blank' rel='nofollow ugc noopener noreferrer'>https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/f2f5ba6d-6b1e-479b-91fc-bca7f90fa7df</a></div>,DCAT feed
Special Landscape Areas,Highland Council GIS Organisation,https://map-highland.opendata.arcgis.com/maps/622cf772615d4b4eba10f5d36d877260_0,https://map-highland.opendata.arcgis.com/datasets/622cf772615d4b4eba10f5d36d877260_0.csv?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2022-11-02 00:00:00.000000,,,CSV,,S;p;e;c;i;a;l; ;L;a;n;d;s;c;a;p;e; ;A;r;e;a;s;;; ;S;L;A;s,,,Special Landscape Areas  in The Highland Council area. Formerly known as Areas of Great Landscape Value.<div>Gemini metadata record is at <a href='https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/f2f5ba6d-6b1e-479b-91fc-bca7f90fa7df' target='_blank' rel='nofollow ugc noopener noreferrer'>https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/f2f5ba6d-6b1e-479b-91fc-bca7f90fa7df</a></div>,DCAT feed
Special Landscape Areas,Highland Council GIS Organisation,https://map-highland.opendata.arcgis.com/maps/622cf772615d4b4eba10f5d36d877260_0,https://map-highland.opendata.arcgis.com/datasets/622cf772615d4b4eba10f5d36d877260_0.kml?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2022-11-02 00:00:00.000000,,,KML,,S;p;e;c;i;a;l; ;L;a;n;d;s;c;a;p;e; ;A;r;e;a;s;;; ;S;L;A;s,,,Special Landscape Areas  in The Highland Council area. Formerly known as Areas of Great Landscape Value.<div>Gemini metadata record is at <a href='https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/f2f5ba6d-6b1e-479b-91fc-bca7f90fa7df' target='_blank' rel='nofollow ugc noopener noreferrer'>https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/f2f5ba6d-6b1e-479b-91fc-bca7f90fa7df</a></div>,DCAT feed
Special Landscape Areas,Highland Council GIS Organisation,https://map-highland.opendata.arcgis.com/maps/622cf772615d4b4eba10f5d36d877260_0,https://map-highland.opendata.arcgis.com/datasets/622cf772615d4b4eba10f5d36d877260_0.zip?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2022-11-02 00:00:00.000000,,,ZIP,,S;p;e;c;i;a;l; ;L;a;n;d;s;c;a;p;e; ;A;r;e;a;s;;; ;S;L;A;s,,,Special Landscape Areas  in The Highland Council area. Formerly known as Areas of Great Landscape Value.<div>Gemini metadata record is at <a href='https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/f2f5ba6d-6b1e-479b-91fc-bca7f90fa7df' target='_blank' rel='nofollow ugc noopener noreferrer'>https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/f2f5ba6d-6b1e-479b-91fc-bca7f90fa7df</a></div>,DCAT feed
Burial Grounds,Highland Council GIS Organisation,https://map-highland.opendata.arcgis.com/maps/eaad9d6c37164f6390d70c58eae5c8e4_0,https://services1.arcgis.com/MfbPb778y5QTu2Wv/arcgis/rest/services/BurialGrounds/FeatureServer/0,,,2022-06-09 00:00:00.000000,,,ArcGIS GeoService,,b;u;r;i;a;l; ;g;r;o;u;n;d;s,,,"<div><span style='font-family:&quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;'><font color='#808080' size='3'>Current and historical burial grounds within The Highland Council area. It includes all Council owned burial grounds as well as other burial grounds owned by private landowners/ local trusts.</font></span></div><div><span style='font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;'><font color='#808080'>Gemini metadata record is at </font></span><a href='https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/d6adca74-0e6d-47c5-a2cc-cb67d4a56a9c' target='_blank' rel='nofollow ugc noopener noreferrer'>https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/d6adca74-0e6d-47c5-a2cc-cb67d4a56a9c</a></div>",DCAT feed
Burial Grounds,Highland Council GIS Organisation,https://map-highland.opendata.arcgis.com/maps/eaad9d6c37164f6390d70c58eae5c8e4_0,https://map-highland.opendata.arcgis.com/datasets/eaad9d6c37164f6390d70c58eae5c8e4_0.geojson?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2022-06-09 00:00:00.000000,,,GeoJSON,,b;u;r;i;a;l; ;g;r;o;u;n;d;s,,,"<div><span style='font-family:&quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;'><font color='#808080' size='3'>Current and historical burial grounds within The Highland Council area. It includes all Council owned burial grounds as well as other burial grounds owned by private landowners/ local trusts.</font></span></div><div><span style='font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;'><font color='#808080'>Gemini metadata record is at </font></span><a href='https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/d6adca74-0e6d-47c5-a2cc-cb67d4a56a9c' target='_blank' rel='nofollow ugc noopener noreferrer'>https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/d6adca74-0e6d-47c5-a2cc-cb67d4a56a9c</a></div>",DCAT feed
Burial Grounds,Highland Council GIS Organisation,https://map-highland.opendata.arcgis.com/maps/eaad9d6c37164f6390d70c58eae5c8e4_0,https://map-highland.opendata.arcgis.com/datasets/eaad9d6c37164f6390d70c58eae5c8e4_0.csv?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2022-06-09 00:00:00.000000,,,CSV,,b;u;r;i;a;l; ;g;r;o;u;n;d;s,,,"<div><span style='font-family:&quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;'><font color='#808080' size='3'>Current and historical burial grounds within The Highland Council area. It includes all Council owned burial grounds as well as other burial grounds owned by private landowners/ local trusts.</font></span></div><div><span style='font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;'><font color='#808080'>Gemini metadata record is at </font></span><a href='https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/d6adca74-0e6d-47c5-a2cc-cb67d4a56a9c' target='_blank' rel='nofollow ugc noopener noreferrer'>https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/d6adca74-0e6d-47c5-a2cc-cb67d4a56a9c</a></div>",DCAT feed
Burial Grounds,Highland Council GIS Organisation,https://map-highland.opendata.arcgis.com/maps/eaad9d6c37164f6390d70c58eae5c8e4_0,https://map-highland.opendata.arcgis.com/datasets/eaad9d6c37164f6390d70c58eae5c8e4_0.kml?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2022-06-09 00:00:00.000000,,,KML,,b;u;r;i;a;l; ;g;r;o;u;n;d;s,,,"<div><span style='font-family:&quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;'><font color='#808080' size='3'>Current and historical burial grounds within The Highland Council area. It includes all Council owned burial grounds as well as other burial grounds owned by private landowners/ local trusts.</font></span></div><div><span style='font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;'><font color='#808080'>Gemini metadata record is at </font></span><a href='https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/d6adca74-0e6d-47c5-a2cc-cb67d4a56a9c' target='_blank' rel='nofollow ugc noopener noreferrer'>https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/d6adca74-0e6d-47c5-a2cc-cb67d4a56a9c</a></div>",DCAT feed
