Title,Owner,PageURL,AssetURL,DateCreated,DateUpdated,FileSize,FileType,NumRecords,OriginalTags,ManualTags,License,Description
Aberdeen City Rolls of Honour,Aberdeen,https://data.aberdeencity.gov.uk/dataset/aberdeen-city-rolls-of-honour,http://www.aagm.co.uk/,2020-08-04,2020-02-11,104216,,,Aberdeen;Military,,Open Government Licence 3.0 (United Kingdom),"The Roll of Honour for the **Great War** (later known as World War I or WWI) was compiled by the City Assessor, Mr H. G. Pope.  In early 1925, forms were sent to each householder in Aberdeen asking for full details of those relatives who had fallen during the conflict.  For military personnel, the details included rank, regiment and any military honours.  The forms also requested details of any non-combatants killed by enemy action and those in the **Mercantile Marine** (Merchant Navy - commercial/civilian vessels and crews that were engaged in activity supporting the Nation during times of war or those requisitioned and reassigned to military duties, such as minesweeping). The WWI Roll also drew together many separate lists provided by Churches, the University of Aberdeen, schools, guilds and businesses. The City Assessor was responsible for ensuring that no duplications existed. The final copy of the Roll contained over five thousand names.   
    
Later, two dedicated volumes were created to commemorate lives lost during **World War II**. Volume One: **HM Forces and the Merchant Navy** and Volume Two: **Civil Defence and Civilians**. The separate volumes record slightly different information.    
    
The **Post-1945** Roll varies in intent from the WWI and WWII volumes. This volume is hand-written, and records HM Forces lives lost in conflict and during active service, so includes those who lost their lives in Northern Ireland, for example.    
    
The transcripts are an attempt to provide a structure to the data recorded in the City’s Rolls of Honour. Original copies of the WWI volume can be accessed in the Central Library, Aberdeen Art Gallery, and the Aberdeen City Archives. The WWII and Post-1945 volumes can be viewed in Aberdeen Art Gallery (McBey library on Level 1).  Links to the [Aberdeen Art Gallery and Museums](http://www.aagm.co.uk/) website, the [Local and Family History](https://www.aberdeencity.gov.uk/services/libraries-and-archives/local-and-family-history) section of the Aberdeen City Council website, and the [Aberdeen City and Aberdeenshire Archives](https://www.aberdeencity.gov.uk/services/libraries-and-archives/aberdeen-city-and-aberdeenshire-archives) web pages are listed as resources below."
Aberdeen City Rolls of Honour,Aberdeen,https://data.aberdeencity.gov.uk/dataset/aberdeen-city-rolls-of-honour,https://www.aberdeencity.gov.uk/services/libraries-and-archives/local-and-family-history,2020-08-04,2020-02-11,79599,,,Aberdeen;Military,,Open Government Licence 3.0 (United Kingdom),"The Roll of Honour for the **Great War** (later known as World War I or WWI) was compiled by the City Assessor, Mr H. G. Pope.  In early 1925, forms were sent to each householder in Aberdeen asking for full details of those relatives who had fallen during the conflict.  For military personnel, the details included rank, regiment and any military honours.  The forms also requested details of any non-combatants killed by enemy action and those in the **Mercantile Marine** (Merchant Navy - commercial/civilian vessels and crews that were engaged in activity supporting the Nation during times of war or those requisitioned and reassigned to military duties, such as minesweeping). The WWI Roll also drew together many separate lists provided by Churches, the University of Aberdeen, schools, guilds and businesses. The City Assessor was responsible for ensuring that no duplications existed. The final copy of the Roll contained over five thousand names.   
    
Later, two dedicated volumes were created to commemorate lives lost during **World War II**. Volume One: **HM Forces and the Merchant Navy** and Volume Two: **Civil Defence and Civilians**. The separate volumes record slightly different information.    
    
The **Post-1945** Roll varies in intent from the WWI and WWII volumes. This volume is hand-written, and records HM Forces lives lost in conflict and during active service, so includes those who lost their lives in Northern Ireland, for example.    
    
The transcripts are an attempt to provide a structure to the data recorded in the City’s Rolls of Honour. Original copies of the WWI volume can be accessed in the Central Library, Aberdeen Art Gallery, and the Aberdeen City Archives. The WWII and Post-1945 volumes can be viewed in Aberdeen Art Gallery (McBey library on Level 1).  Links to the [Aberdeen Art Gallery and Museums](http://www.aagm.co.uk/) website, the [Local and Family History](https://www.aberdeencity.gov.uk/services/libraries-and-archives/local-and-family-history) section of the Aberdeen City Council website, and the [Aberdeen City and Aberdeenshire Archives](https://www.aberdeencity.gov.uk/services/libraries-and-archives/aberdeen-city-and-aberdeenshire-archives) web pages are listed as resources below."
Academy School Catchments,Aberdeen,https://data.aberdeencity.gov.uk/dataset/academy-school-catchments1,http://spatialdata-accabdn.opendata.arcgis.com/datasets/c8e7887f4519434b8564a608754002cb_0,2020-09-22,2020-07-20,48567,HTML,,Academy Catchments;Academy Zones;Boundaries;Education;Secondary Catchments;Secondary Zones,,Open Government Licence 3.0 (United Kingdom),<div style='text-align:Left;'><div><div><p style='margin:0 0 14 0;'><span><span>Defined geographic boundaries to identify individual secondary school zones for Aberdeen City as approved from August 2017 where those living within the areas delineated by each individual boundary are described as 'in zone' pupils for that particular academy. Some pupils may live within the city boundary however are 'in zone' for an Aberdeenshire Academy these Aberdeenshire zones are also shown.</span></span></p><p><span /></p></div></div></div>
Academy School Catchments,Aberdeen,https://data.aberdeencity.gov.uk/dataset/academy-school-catchments1,https://services5.arcgis.com/0sktPVp3t1LvXc9z/arcgis/rest/services/Academy_School_Catchments/FeatureServer/0,2020-09-22,2020-07-20,4861,Esri REST,,Academy Catchments;Academy Zones;Boundaries;Education;Secondary Catchments;Secondary Zones,,Open Government Licence 3.0 (United Kingdom),<div style='text-align:Left;'><div><div><p style='margin:0 0 14 0;'><span><span>Defined geographic boundaries to identify individual secondary school zones for Aberdeen City as approved from August 2017 where those living within the areas delineated by each individual boundary are described as 'in zone' pupils for that particular academy. Some pupils may live within the city boundary however are 'in zone' for an Aberdeenshire Academy these Aberdeenshire zones are also shown.</span></span></p><p><span /></p></div></div></div>
Academy School Catchments,Aberdeen,https://data.aberdeencity.gov.uk/dataset/academy-school-catchments1,"http://spatialdata-accabdn.opendata.arcgis.com/datasets/c8e7887f4519434b8564a608754002cb_0.geojson?outSR={""latestWkid"":27700,""wkid"":27700}",2020-09-22,2020-07-20,1328704,GeoJSON,,Academy Catchments;Academy Zones;Boundaries;Education;Secondary Catchments;Secondary Zones,,Open Government Licence 3.0 (United Kingdom),<div style='text-align:Left;'><div><div><p style='margin:0 0 14 0;'><span><span>Defined geographic boundaries to identify individual secondary school zones for Aberdeen City as approved from August 2017 where those living within the areas delineated by each individual boundary are described as 'in zone' pupils for that particular academy. Some pupils may live within the city boundary however are 'in zone' for an Aberdeenshire Academy these Aberdeenshire zones are also shown.</span></span></p><p><span /></p></div></div></div>
Academy School Catchments,Aberdeen,https://data.aberdeencity.gov.uk/dataset/academy-school-catchments1,"http://spatialdata-accabdn.opendata.arcgis.com/datasets/c8e7887f4519434b8564a608754002cb_0.csv?outSR={""latestWkid"":27700,""wkid"":27700}",2020-09-22,2020-07-20,1453,CSV,,Academy Catchments;Academy Zones;Boundaries;Education;Secondary Catchments;Secondary Zones,,Open Government Licence 3.0 (United Kingdom),<div style='text-align:Left;'><div><div><p style='margin:0 0 14 0;'><span><span>Defined geographic boundaries to identify individual secondary school zones for Aberdeen City as approved from August 2017 where those living within the areas delineated by each individual boundary are described as 'in zone' pupils for that particular academy. Some pupils may live within the city boundary however are 'in zone' for an Aberdeenshire Academy these Aberdeenshire zones are also shown.</span></span></p><p><span /></p></div></div></div>
Academy School Catchments,Aberdeen,https://data.aberdeencity.gov.uk/dataset/academy-school-catchments1,"http://spatialdata-accabdn.opendata.arcgis.com/datasets/c8e7887f4519434b8564a608754002cb_0.kml?outSR={""latestWkid"":27700,""wkid"":27700}",2020-09-22,2020-07-20,1090938,KML,,Academy Catchments;Academy Zones;Boundaries;Education;Secondary Catchments;Secondary Zones,,Open Government Licence 3.0 (United Kingdom),<div style='text-align:Left;'><div><div><p style='margin:0 0 14 0;'><span><span>Defined geographic boundaries to identify individual secondary school zones for Aberdeen City as approved from August 2017 where those living within the areas delineated by each individual boundary are described as 'in zone' pupils for that particular academy. Some pupils may live within the city boundary however are 'in zone' for an Aberdeenshire Academy these Aberdeenshire zones are also shown.</span></span></p><p><span /></p></div></div></div>
Academy School Catchments,Aberdeen,https://data.aberdeencity.gov.uk/dataset/academy-school-catchments1,"http://spatialdata-accabdn.opendata.arcgis.com/datasets/c8e7887f4519434b8564a608754002cb_0.zip?outSR={""latestWkid"":27700,""wkid"":27700}",2020-09-22,2020-07-20,192980,ZIP,,Academy Catchments;Academy Zones;Boundaries;Education;Secondary Catchments;Secondary Zones,,Open Government Licence 3.0 (United Kingdom),<div style='text-align:Left;'><div><div><p style='margin:0 0 14 0;'><span><span>Defined geographic boundaries to identify individual secondary school zones for Aberdeen City as approved from August 2017 where those living within the areas delineated by each individual boundary are described as 'in zone' pupils for that particular academy. Some pupils may live within the city boundary however are 'in zone' for an Aberdeenshire Academy these Aberdeenshire zones are also shown.</span></span></p><p><span /></p></div></div></div>
Air Quality - Diffusion Tubes,Aberdeen,https://data.aberdeencity.gov.uk/dataset/air-quality-diffusion-tubes2,http://spatialdata-accabdn.opendata.arcgis.com/datasets/9438be57aadf45468732a016558d95fb_0,2020-09-22,2020-08-03,48650,HTML,,Air Quality;Environment;Health;Nitrogen Dioxide;Transportation;diffusion;passive monitoring;tubes,,Open Government Licence 3.0 (United Kingdom),<div style='text-align:Left;'><div><div><p><span><span>Tubes measure nitrogen dioxide levels at their location. Used to identify any pockets of air pollution and provide indication of exposure levels.</span></span></p></div></div></div>
Air Quality - Diffusion Tubes,Aberdeen,https://data.aberdeencity.gov.uk/dataset/air-quality-diffusion-tubes2,https://services5.arcgis.com/0sktPVp3t1LvXc9z/arcgis/rest/services/Air_Quality___Diffusion_Tubes/FeatureServer/0,2020-09-22,2020-08-03,5596,Esri REST,,Air Quality;Environment;Health;Nitrogen Dioxide;Transportation;diffusion;passive monitoring;tubes,,Open Government Licence 3.0 (United Kingdom),<div style='text-align:Left;'><div><div><p><span><span>Tubes measure nitrogen dioxide levels at their location. Used to identify any pockets of air pollution and provide indication of exposure levels.</span></span></p></div></div></div>
Air Quality - Diffusion Tubes,Aberdeen,https://data.aberdeencity.gov.uk/dataset/air-quality-diffusion-tubes2,"http://spatialdata-accabdn.opendata.arcgis.com/datasets/9438be57aadf45468732a016558d95fb_0.geojson?outSR={""latestWkid"":27700,""wkid"":27700}",2020-09-22,2020-08-03,14135,GeoJSON,,Air Quality;Environment;Health;Nitrogen Dioxide;Transportation;diffusion;passive monitoring;tubes,,Open Government Licence 3.0 (United Kingdom),<div style='text-align:Left;'><div><div><p><span><span>Tubes measure nitrogen dioxide levels at their location. Used to identify any pockets of air pollution and provide indication of exposure levels.</span></span></p></div></div></div>
Air Quality - Diffusion Tubes,Aberdeen,https://data.aberdeencity.gov.uk/dataset/air-quality-diffusion-tubes2,"http://spatialdata-accabdn.opendata.arcgis.com/datasets/9438be57aadf45468732a016558d95fb_0.csv?outSR={""latestWkid"":27700,""wkid"":27700}",2020-09-22,2020-08-03,951,CSV,,Air Quality;Environment;Health;Nitrogen Dioxide;Transportation;diffusion;passive monitoring;tubes,,Open Government Licence 3.0 (United Kingdom),<div style='text-align:Left;'><div><div><p><span><span>Tubes measure nitrogen dioxide levels at their location. Used to identify any pockets of air pollution and provide indication of exposure levels.</span></span></p></div></div></div>
Air Quality - Diffusion Tubes,Aberdeen,https://data.aberdeencity.gov.uk/dataset/air-quality-diffusion-tubes2,"http://spatialdata-accabdn.opendata.arcgis.com/datasets/9438be57aadf45468732a016558d95fb_0.kml?outSR={""latestWkid"":27700,""wkid"":27700}",2020-09-22,2020-08-03,28215,KML,,Air Quality;Environment;Health;Nitrogen Dioxide;Transportation;diffusion;passive monitoring;tubes,,Open Government Licence 3.0 (United Kingdom),<div style='text-align:Left;'><div><div><p><span><span>Tubes measure nitrogen dioxide levels at their location. Used to identify any pockets of air pollution and provide indication of exposure levels.</span></span></p></div></div></div>
Air Quality - Diffusion Tubes,Aberdeen,https://data.aberdeencity.gov.uk/dataset/air-quality-diffusion-tubes2,"http://spatialdata-accabdn.opendata.arcgis.com/datasets/9438be57aadf45468732a016558d95fb_0.zip?outSR={""latestWkid"":27700,""wkid"":27700}",2020-09-22,2020-08-03,7522,ZIP,,Air Quality;Environment;Health;Nitrogen Dioxide;Transportation;diffusion;passive monitoring;tubes,,Open Government Licence 3.0 (United Kingdom),<div style='text-align:Left;'><div><div><p><span><span>Tubes measure nitrogen dioxide levels at their location. Used to identify any pockets of air pollution and provide indication of exposure levels.</span></span></p></div></div></div>
Bill Gibb Archive,Aberdeen,https://data.aberdeencity.gov.uk/dataset/bill-gibb-archive,https://data.aberdeencity.gov.uk/dataset/29273a68-76b2-41fb-b577-c9724640660a/resource/21007d09-0b63-4a2a-94b3-f9ef5d2c0d54/download/bill-gibb-archive-spreadsheet.xlsx,2020-08-04,2020-02-03,425682,XLSX,,Aberdeen;Art Gallery;Design;Fashion;Museum,,Open Government Licence 3.0 (United Kingdom),"Bill Gibb (1943-1988), born in **New Pitsligo**, Aberdeenshire, was an **international fashion designer** with world famous clients. In 1970, at the start of his career, one of his outfits was selected by Vogue magazine as **Dress of the Year**. Two years later he formed his own fashion house, **Bill Gibb Ltd**, and launched his first solo collection to critical acclaim. His designs were applauded for their startling combinations of colour, texture and pattern. Collaborating with knitwear designer Kaffe Fassett, he created a signature style of layered knits for women. Gibb also gained a reputation for romantic grandeur, dressing celebrities such as model Twiggy and popstars Lulu and Cilla Black. He continued to design for private clients until his death.   
   
In 1997 his archive of sketched designs and swatches was bought by Aberdeen City Council: Museums and Gallery with help from supporters including the **Friends of Aberdeen Art Gallery and Museums**. We continue to add to the collection of outfits and accessories designed by Bill Gibb, and currently hold more than 100 items of clothing, plus numerous other items associated with him.   
   
To discover the full extent of the collection and see images search for Bill Gibb on the [Art Gallery Catalogue](http://www.aagm.co.uk/TheCollections/BasicSearch.aspx?dosearch=y&Artists=Gibb+Bill&Title=&chat=) (please note, all images are © Aberdeen Art Gallery & Museums Collections).  This dataset lists all the Bill Gibb items in the collection database.  We are releasing it as open data to increase public awareness of Bill Gibb, and increase access to this collection.  We are keen to hear of any novel uses this data is used for.  For further information or discussion, please email [curators@aberdeencity.gov.uk](mailto:curators@aberdeencity.gov.uk)."
Bill Gibb Archive,Aberdeen,https://data.aberdeencity.gov.uk/dataset/bill-gibb-archive,https://data.aberdeencity.gov.uk/dataset/29273a68-76b2-41fb-b577-c9724640660a/resource/98c6c167-cda5-4353-86a3-98c683093218/download/bill-gibb-archive-text-file.csv,2020-08-04,2020-02-03,1495253,CSV,,Aberdeen;Art Gallery;Design;Fashion;Museum,,Open Government Licence 3.0 (United Kingdom),"Bill Gibb (1943-1988), born in **New Pitsligo**, Aberdeenshire, was an **international fashion designer** with world famous clients. In 1970, at the start of his career, one of his outfits was selected by Vogue magazine as **Dress of the Year**. Two years later he formed his own fashion house, **Bill Gibb Ltd**, and launched his first solo collection to critical acclaim. His designs were applauded for their startling combinations of colour, texture and pattern. Collaborating with knitwear designer Kaffe Fassett, he created a signature style of layered knits for women. Gibb also gained a reputation for romantic grandeur, dressing celebrities such as model Twiggy and popstars Lulu and Cilla Black. He continued to design for private clients until his death.   
   
In 1997 his archive of sketched designs and swatches was bought by Aberdeen City Council: Museums and Gallery with help from supporters including the **Friends of Aberdeen Art Gallery and Museums**. We continue to add to the collection of outfits and accessories designed by Bill Gibb, and currently hold more than 100 items of clothing, plus numerous other items associated with him.   
   
To discover the full extent of the collection and see images search for Bill Gibb on the [Art Gallery Catalogue](http://www.aagm.co.uk/TheCollections/BasicSearch.aspx?dosearch=y&Artists=Gibb+Bill&Title=&chat=) (please note, all images are © Aberdeen Art Gallery & Museums Collections).  This dataset lists all the Bill Gibb items in the collection database.  We are releasing it as open data to increase public awareness of Bill Gibb, and increase access to this collection.  We are keen to hear of any novel uses this data is used for.  For further information or discussion, please email [curators@aberdeencity.gov.uk](mailto:curators@aberdeencity.gov.uk)."
Bill Gibb Archive,Aberdeen,https://data.aberdeencity.gov.uk/dataset/bill-gibb-archive,http://www.aagm.co.uk/TheCollections/BasicSearch.aspx?dosearch=y&Artists=Gibb+Bill&Title=&chat=,2020-08-04,2020-02-03,104216,,,Aberdeen;Art Gallery;Design;Fashion;Museum,,Open Government Licence 3.0 (United Kingdom),"Bill Gibb (1943-1988), born in **New Pitsligo**, Aberdeenshire, was an **international fashion designer** with world famous clients. In 1970, at the start of his career, one of his outfits was selected by Vogue magazine as **Dress of the Year**. Two years later he formed his own fashion house, **Bill Gibb Ltd**, and launched his first solo collection to critical acclaim. His designs were applauded for their startling combinations of colour, texture and pattern. Collaborating with knitwear designer Kaffe Fassett, he created a signature style of layered knits for women. Gibb also gained a reputation for romantic grandeur, dressing celebrities such as model Twiggy and popstars Lulu and Cilla Black. He continued to design for private clients until his death.   
   
In 1997 his archive of sketched designs and swatches was bought by Aberdeen City Council: Museums and Gallery with help from supporters including the **Friends of Aberdeen Art Gallery and Museums**. We continue to add to the collection of outfits and accessories designed by Bill Gibb, and currently hold more than 100 items of clothing, plus numerous other items associated with him.   
   
To discover the full extent of the collection and see images search for Bill Gibb on the [Art Gallery Catalogue](http://www.aagm.co.uk/TheCollections/BasicSearch.aspx?dosearch=y&Artists=Gibb+Bill&Title=&chat=) (please note, all images are © Aberdeen Art Gallery & Museums Collections).  This dataset lists all the Bill Gibb items in the collection database.  We are releasing it as open data to increase public awareness of Bill Gibb, and increase access to this collection.  We are keen to hear of any novel uses this data is used for.  For further information or discussion, please email [curators@aberdeencity.gov.uk](mailto:curators@aberdeencity.gov.uk)."
